CUSTOMER_ID;CREATION_DATE;REGIONAL_CODE;ORIGIN
PA00386474;26/02/2011;19;WEB
PA00403179;29/04/2003;11;WEB
PA00406097;11/12/2003;23;WEB
PA00414047;06/12/2009;8;WEB
PA00414248;06/02/2011;57;WEB
PA00422399;07/06/2005;36;WEB
PA00422601;18/04/2004;36;WEB
PA00425318;28/08/2005;17;WEB
PA00455406;03/10/2002;39;WEB
PA00769980;16/08/2011;3;STORE
PA00783565;21/09/2011;13;STORE
PA00786282;22/03/2010;30;PHONE
PA00822208;02/01/2006;26;STORE
PA00929984;31/08/2018;43;STORE
PA00993080;04/05/2003;41;WEB
PA01018137;13/04/2008;22;WEB
PA01040276;10/06/2007;46;WEB
PA01053861;13/08/2001;71;WEB
PA01056780;23/02/2001;43;WEB
PA01062012;29/06/2005;33;WEB
PA01062214;24/04/2004;33;WEB
PA01100856;15/06/2005;78;WEB
PA01109209;30/03/2004;28;WEB
PA01371152;10/03/2011;60;PHONE
PA01392888;14/11/2004;75;WEB
PA02005130;16/11/2014;31;STORE
PA02057760;10/12/2013;13;STORE
PA02995242;30/12/2015;60;WEB
PA03041834;14/01/2015;22;STORE
PA03276205;23/03/2016;19;STORE
PA03430775;03/06/2014;9;PHONE
PA03612515;14/08/2017;11;PHONE
PA04015443;23/12/2018;23;STORE
PA04194668;15/02/2017;11;PHONE
PA04224958;17/02/2018;41;STORE
PA04553117;18/05/2017;46;STORE
PA04561066;21/05/2017;19;WEB
PA04588639;13/06/2016;29;WEB
PA04641270;28/07/2016;35;STORE
PA04737775;06/08/2019;18;PHONE
PA04952925;12/10/2017;11;PHONE
PB00297326;04/05/2003;6;WEB
PB00297528;01/08/2006;6;PHONE
PB00338686;07/03/2001;36;WEB
PB00344523;22/11/2005;21;WEB
PB00385882;15/05/2006;20;WEB
PB00391115;08/01/2006;10;WEB
PB00391316;28/05/2003;10;STORE
PB00404901;02/05/2010;42;WEB
PB00421606;20/04/2004;30;WEB
PB00435191;24/01/2001;50;WEB
PB00454613;22/09/2002;39;PHONE
PB00791125;10/06/2010;36;WEB
PB00992287;10/02/2002;41;WEB
PB00992488;10/02/2002;41;WEB
PB01050150;26/09/2001;9;WEB
PB01052867;20/08/2004;53;STORE
PB01053068;03/08/2012;71;WEB
PB01077924;27/03/2007;55;WEB
PB01221223;23/01/2013;4;STORE
PB01397731;31/05/2015;76;WEB
PB01932687;02/10/2013;1;STORE
PB01962977;28/10/2011;5;STORE
PB02180643;22/01/2014;11;STORE
PB02323942;21/03/2013;29;WEB
PB02351515;14/03/2016;3;STORE
PB02624528;03/09/2013;56;WEB
PB03211913;27/02/2016;36;WEB
PB03212115;11/03/2014;24;WEB
PB03493077;11/07/2017;77;STORE
PB03539871;22/08/2013;52;PHONE
PB03600652;31/08/2014;30;WEB
PB03666868;09/09/2015;21;PHONE
PB04127458;01/02/2017;3;PHONE
PB04237750;11/03/2015;42;PHONE
PB04287462;26/02/2019;18;PHONE
PB04309399;10/03/2018;25;STORE
PB04562990;09/06/2014;49;PHONE
PB04590563;16/06/2016;45;STORE
PC00313036;13/10/2002;11;WEB
PC00313238;14/09/2008;30;WEB
PC00343528;18/09/2005;21;WEB
PC00351477;28/11/2004;20;WEB
PC00395957;18/09/2005;13;WEB
PC00404108;17/02/2001;30;WEB
PC00406623;12/06/2007;42;WEB
PC00406825;10/03/2002;23;WEB
PC00414976;25/04/2006;64;WEB
PC00415177;12/06/2003;64;WEB
PC00426247;03/02/2010;17;STORE
PC00428964;27/02/2004;47;WEB
PC00440033;18/03/2001;47;WEB
PC00765072;05/01/2012;64;STORE
PC00969153;04/02/2005;32;WEB
PC00969354;15/09/2002;5;WEB
PC01013431;11/03/2014;22;WEB
PC01018865;19/02/2002;34;STORE
PC01027217;12/01/2003;60;WEB
PC01041004;03/10/2010;49;STORE
PC01049155;02/04/2011;26;WEB
PC01049356;26/01/2012;7;WEB
PC01109735;09/12/2004;13;WEB
PC01424309;25/02/2016;60;STORE
PC01573042;07/05/2012;1;STORE
PC02011694;26/11/2013;21;STORE
PC02229360;01/02/2015;57;STORE
PC02322947;26/03/2012;48;STORE
PC02339652;30/03/2013;15;WEB
PC02827613;01/11/2014;78;WEB
PC02858105;01/12/2013;44;PHONE
PC02926836;22/12/2013;62;STORE
PC03188981;13/02/2017;17;WEB
PC03572286;24/08/2014;15;PHONE
PC03806455;01/10/2017;7;PHONE
PC04203546;17/02/2017;19;PHONE
PC04261611;19/02/2019;41;STORE
PC04319474;24/03/2016;10;PHONE
PC04507051;06/05/2016;26;PHONE
PC04691709;25/07/2019;12;STORE
PC04708213;05/08/2018;60;PHONE
PC04826857;01/09/2018;40;STORE
PC04856946;10/09/2018;20;PHONE
PD00312243;07/08/2003;11;WEB
PD00353401;15/08/2007;3;WEB
PD00353603;28/05/2008;3;WEB
PD00361552;09/03/2003;48;WEB
PD00361754;08/07/2012;8;STORE
PD00392044;12/04/2013;10;PHONE
PD00394761;28/04/2006;13;WEB
PD00394962;22/12/2004;13;WEB
PD00402912;11/05/2001;30;WEB
PD00422535;22/05/2005;36;STORE
PD00425051;26/07/2003;47;WEB
PD00455341;10/10/2012;39;WEB
PD00772430;01/03/2011;36;STORE
PD00783500;15/10/2014;13;WEB
PD00794569;27/12/2010;28;STORE
PD00943504;18/11/2004;35;PHONE
PD01018072;29/11/2009;14;WEB
PD01026424;03/02/2002;4;WEB
PD01040009;01/03/2002;46;WEB
PD01051079;17/04/2004;26;WEB
PD01053997;16/12/2003;66;WEB
PD01056714;25/06/2004;40;WEB
PD01078450;03/05/2001;49;WEB
PD01108942;09/08/2005;28;WEB
PD01109143;25/06/2012;28;STORE
PD01393024;08/02/2002;38;WEB
PD01828758;10/09/2011;4;WEB
PD02038071;27/11/2014;64;STORE
PD02233799;29/01/2016;49;STORE
PD02752454;28/09/2015;42;STORE
PD02760403;14/10/2013;11;STORE
PD02973038;11/12/2017;1;WEB
PD03025265;15/01/2014;47;STORE
PD03325851;13/04/2015;44;STORE
PD03717307;22/09/2015;24;WEB
PD03733811;09/09/2018;44;STORE
PD04100612;04/02/2015;1;STORE
PD04219257;19/02/2017;56;PHONE
PD04404117;25/03/2019;33;WEB
PD04464495;04/05/2015;64;STORE
PE00297260;14/04/2009;6;STORE
PE00352406;15/09/2003;3;WEB
PE00393766;05/01/2011;10;WEB
PE00402118;22/04/2001;30;WEB
PE00421339;22/03/2002;30;WEB
PE00429893;14/05/2008;47;WEB
PE00435125;28/02/2001;50;WEB
PE00435327;11/04/2005;50;WEB
PE00440761;27/01/2002;47;WEB
PE00829500;05/02/2009;12;WEB
PE00992221;28/03/2009;4;STORE
PE01027945;23/07/2003;4;WEB
PE01050084;02/01/2013;9;STORE
PE01053002;24/08/2003;53;WEB
PE01229510;24/01/2013;3;STORE
PE01397665;09/02/2002;76;WEB
PE01626198;02/05/2015;48;WEB
PE01907765;04/09/2016;82;STORE
PE01957276;22/09/2016;37;WEB
PE02249711;26/02/2012;17;STORE
PE02605040;03/08/2017;4;PHONE
PE02734955;10/09/2017;30;STORE
PE03057277;25/01/2014;61;STORE
PE03173406;02/02/2018;9;STORE
PE03465640;24/06/2017;17;PHONE
PE03509716;30/07/2015;47;STORE
PE04011263;26/12/2017;35;STORE
PE04231847;02/03/2016;17;STORE
PE04361762;14/03/2019;49;STORE
PE04609919;06/07/2018;34;STORE
PE04651077;08/08/2015;70;PHONE
PE04714576;31/07/2019;55;PHONE
PE04808163;27/08/2018;30;WEB
PE04968167;06/11/2014;52;STORE
PE05028747;26/11/2017;23;WEB
PF00312769;14/05/2007;11;WEB
PF00312971;01/05/2005;11;WEB
PF00343462;14/02/2013;21;WEB
PF00395488;29/07/2008;13;PHONE
PF00395690;12/05/2010;13;WEB
PF00403841;30/12/2005;30;WEB
PF00412193;22/01/2010;42;WEB
PF00414910;08/06/2013;54;STORE
PF00426181;23/02/2004;17;WEB
PF00428898;16/12/2005;47;WEB
PF00434131;16/02/2005;57;WEB
PF00434332;08/09/2007;57;WEB
PF00751220;10/02/2014;36;WEB
PF00792580;05/03/2007;28;WEB
PF00969289;28/01/2001;32;WEB
PF01013164;12/06/2001;7;WEB
PF01027152;04/09/2006;60;WEB
PF01062876;01/07/2006;51;WEB
PF01068511;11/03/2013;56;WEB
PF01101518;21/07/2004;63;WEB
PF01421526;20/03/2012;10;WEB
PF01970269;17/10/2013;11;STORE
PF02193369;08/01/2017;49;WEB
PF02221143;18/02/2012;28;WEB
PF02359008;12/03/2017;48;STORE
PF02380744;01/04/2015;26;WEB
PF02493955;21/05/2016;77;PHONE
PF02494156;09/06/2013;39;STORE
PF02871624;01/12/2014;35;STORE
PF03144637;12/02/2015;3;STORE
PF03260363;24/03/2015;7;WEB
PF03376291;24/04/2016;25;STORE
PF03616095;27/08/2015;16;STORE
PF03726387;04/09/2018;24;STORE
PF03836679;06/11/2014;46;PHONE
PF04208915;09/03/2014;3;STORE
PF04220186;20/02/2017;44;WEB
PF04299986;24/03/2015;11;STORE
PF04424065;28/03/2019;49;STORE
PF04553577;06/06/2014;40;STORE
PF04644649;10/08/2014;51;PHONE
PF04727569;16/08/2017;42;PHONE
PF04823873;20/09/2015;3;WEB
PF04939599;11/10/2016;48;STORE
PG00325964;01/04/2002;11;WEB
PG00339750;02/03/2004;6;WEB
PG00353335;29/01/2002;3;WEB
PG00361486;08/01/2005;48;WEB
PG00361688;01/03/2004;48;WEB
PG00367323;22/07/2007;25;WEB
PG00394896;01/02/2004;13;WEB
PG00402846;27/02/2012;30;PHONE
PG00424985;05/06/2010;12;WEB
PG00425186;17/06/2003;47;WEB
PG00455476;09/02/2006;39;WEB
PG00535478;26/09/2005;8;WEB
PG00786151;18/08/2014;30;WEB
PG00992948;19/03/2005;41;WEB
PG00993150;27/04/2011;41;WEB
PG01053528;30/03/2007;71;WEB
PG01078384;22/07/2010;49;WEB
PG01334894;01/02/2015;17;STORE
PG01392958;01/03/2004;75;WEB
PG01980142;23/10/2014;75;STORE
PG02013149;08/11/2016;56;STORE
PG02131995;15/12/2016;30;STORE
PG02619957;13/08/2016;50;WEB
PG03157429;01/03/2013;42;PHONE
PG03284426;24/03/2016;57;STORE
PG04183265;31/01/2019;6;WEB
PG04263267;26/02/2018;6;WEB
PG04500153;17/04/2019;71;STORE
PG04555299;07/06/2014;42;STORE
PG04668510;18/07/2019;22;WEB
PG04803456;01/09/2017;69;PHONE
PG04867156;20/09/2017;1;WEB
PG04903082;28/09/2017;17;STORE
PG05040745;01/12/2017;42;STORE
PH00324768;22/03/2002;1;STORE
PH00324969;24/12/2002;1;WEB
PH00338756;01/01/2001;36;STORE
PH00352341;08/01/2003;20;WEB
PH00360693;07/09/2005;48;WEB
PH00368844;11/02/2003;25;WEB
PH00391185;23/04/2002;10;STORE
PH00401851;18/01/2005;30;WEB
PH00404971;13/12/2005;23;WEB
PH00410405;18/02/2009;42;PHONE
PH00421273;14/03/2005;36;WEB
PH00421475;27/07/2004;36;WEB
PH00429626;25/05/2009;31;WEB
PH00435060;05/01/2003;50;WEB
PH00443412;26/01/2008;47;PHONE
PH00539716;23/07/2006;3;WEB
PH00757785;04/10/2013;21;WEB
PH01008457;16/10/2008;52;WEB
PH01019527;04/01/2001;34;WEB
PH01019728;23/02/2003;15;WEB
PH01028081;14/11/2004;4;WEB
PH01038949;16/11/2011;68;STORE
PH01049817;10/02/2012;9;STORE
PH01050018;17/03/2007;9;WEB
PH01110598;05/03/2011;37;WEB
PH01124385;09/12/2015;30;STORE
PH02177593;15/01/2015;22;WEB
PH02177794;03/02/2012;11;STORE
PH02274300;19/02/2015;19;STORE
PH02464594;14/05/2014;52;PHONE
PH02549828;29/07/2015;11;STORE
PH02552747;17/08/2012;70;STORE
PH02632547;16/08/2016;25;WEB
PH02685178;23/09/2012;57;STORE
PH03597602;11/08/2017;51;PHONE
PH03994895;11/01/2015;14;STORE
PH04182271;06/02/2018;3;WEB
PH04259354;16/03/2015;25;WEB
PH04846740;20/09/2016;35;PHONE
PH04855092;15/09/2017;11;PHONE
PH04899370;18/09/2018;45;STORE
PH05020329;13/12/2014;58;STORE
PH05037235;30/11/2017;10;STORE
PI00312905;26/01/2003;11;WEB
PI00395422;30/08/2004;13;WEB
PI00403976;05/12/2002;30;WEB
PI00406492;18/12/2001;42;WEB
PI00414844;07/02/2011;54;WEB
PI00428832;28/09/2008;47;STORE
PI00751356;11/05/2010;42;PHONE
PI00781444;09/05/2014;3;WEB
PI00864365;28/12/2005;40;PHONE
PI00969223;20/01/2012;32;WEB
PI01013098;27/03/2001;7;WEB
PI01040671;28/04/2005;46;PHONE
PI01049023;26/03/2003;7;WEB
PI01049225;11/10/2005;7;WEB
PI01057174;20/05/2007;40;WEB
PI01068445;01/06/2001;56;PHONE
PI01109805;19/12/2002;13;WEB
PI01244953;23/01/2007;64;WEB
PI01393887;18/10/2004;67;WEB
PI01415825;05/03/2014;58;STORE
PI01446115;06/03/2016;31;WEB
PI01503978;29/03/2015;60;STORE
PI01845722;08/09/2012;4;STORE
PI02267669;15/02/2015;36;WEB
PI02298161;05/03/2014;46;WEB
PI02403019;01/04/2016;32;STORE
PI02595828;26/08/2013;55;WEB
PI03221655;24/02/2017;17;STORE
PI03610394;26/08/2015;55;WEB
PI03949622;17/12/2016;73;PHONE
PI04065348;22/01/2016;43;WEB
PI04092921;15/01/2018;22;STORE
PI04208849;05/02/2019;47;STORE
PI04310788;04/03/2019;48;PHONE
PI04379922;19/04/2014;67;WEB
PI04594871;22/06/2018;16;PHONE
PI04647300;23/07/2017;46;STORE
PI04961471;14/10/2017;46;PHONE
PJ00311910;04/02/2002;11;WEB
PJ00361421;19/02/2014;48;WEB
PJ00386478;03/03/2005;19;WEB
PJ00391912;05/03/2013;20;WEB
PJ00394428;27/10/2007;13;WEB
PJ00394629;04/12/2001;13;WEB
PJ00402982;13/05/2001;30;WEB
PJ00405497;14/03/2006;23;WEB
PJ00405699;13/04/2003;23;WEB
PJ00413850;29/12/2005;8;WEB
PJ00422001;02/06/2003;36;WEB
PJ00425121;07/01/2005;47;WEB
PJ00430353;31/07/2010;47;WEB
PJ00435787;17/02/2004;44;WEB
PJ00455209;26/12/2002;68;WEB
PJ00750160;08/11/2011;31;STORE
PJ00755795;15/04/2010;17;WEB
PJ00783570;07/01/2015;13;STORE
PJ00932303;12/08/2014;16;PHONE
PJ00993084;25/05/2003;41;WEB
PJ01067451;22/04/2002;59;WEB
PJ01108810;04/09/2001;28;STORE
PJ01392893;28/03/2012;75;STORE
PJ01398125;30/03/2002;76;WEB
PJ01756776;14/08/2013;8;STORE
PJ01836778;04/09/2012;19;STORE
PJ02040858;17/12/2011;50;WEB
PJ02148232;22/01/2012;8;STORE
PJ02225315;31/01/2015;46;STORE
PJ02277744;07/02/2017;18;WEB
PJ02669402;20/08/2017;38;STORE
PJ03072129;04/01/2018;30;STORE
PJ04191552;19/02/2016;22;PHONE
PJ04227276;12/02/2019;47;STORE
PJ04268636;10/03/2016;22;STORE
PJ04742811;25/08/2016;18;PHONE
PJ04800875;07/09/2016;7;WEB
PJ04861254;23/09/2016;19;STORE
PK00338690;24/12/2008;36;WEB
PK00343922;22/01/2003;21;WEB
PK00344124;31/05/2005;21;WEB
PK00360426;07/11/2001;12;WEB
PK00368778;12/02/2010;25;WEB
PK00371495;02/12/2009;48;STORE
PK00401785;27/11/2008;11;WEB
PK00404502;20/03/2003;23;WEB
PK00404704;11/02/2004;23;WEB
PK00421409;24/05/2003;30;WEB
PK00435195;25/01/2003;50;WEB
PK00785090;03/05/2012;1;STORE
PK01008391;18/08/2004;52;WEB
PK01019461;12/04/2011;34;WEB
PK01019662;08/03/2003;15;WEB
PK01049952;07/05/2009;9;WEB
PK01110532;07/12/2004;37;WEB
PK01110734;30/10/2011;37;WEB
PK01121602;29/11/2014;18;WEB
PK01943156;01/10/2014;30;WEB
PK01995585;18/10/2016;3;STORE
PK02092091;11/12/2015;36;STORE
PK02144721;02/01/2015;33;STORE
PK02431118;04/05/2013;30;STORE
PK02927432;03/12/2016;7;STORE
PK03024139;30/12/2016;52;WEB
PK03289001;25/03/2016;57;STORE
PK03349581;15/04/2016;11;STORE
PK04226281;12/02/2019;6;STORE
PK04402789;11/04/2016;11;WEB
PK04546289;02/06/2014;59;STORE
PK04695022;12/08/2016;41;STORE
PK04742017;19/08/2017;78;PHONE
PK04755804;11/08/2019;35;PHONE
PK04940261;07/10/2017;53;STORE
PL00351482;04/02/2002;20;WEB
PL00395357;22/10/2004;13;STORE
PL00395558;04/04/2004;13;WEB
PL00406426;04/04/2007;42;WEB
PL00406628;18/01/2008;23;WEB
PL00831292;20/11/2005;49;STORE
PL00853230;24/07/2015;60;PHONE
PL00968956;11/03/2009;32;WEB
PL00993610;15/02/2004;41;WEB
PL00993812;31/03/2004;41;WEB
PL00996730;03/10/2012;1;WEB
PL01018668;13/03/2005;34;WEB
PL01026819;07/09/2006;4;WEB
PL01040807;30/04/2006;49;WEB
PL01048958;01/03/2001;22;WEB
PL01057310;19/09/2006;43;STORE
PL01062744;05/04/2004;45;WEB
PL01068178;12/03/2012;56;WEB
PL01068380;30/07/2003;56;WEB
PL01109538;09/01/2004;37;WEB
PL01109739;03/01/2001;13;WEB
PL01150897;01/09/2013;25;WEB
PL01393419;03/03/2005;38;WEB
PL01503912;16/04/2012;46;WEB
PL01655564;03/06/2012;15;STORE
PL01812851;16/08/2014;71;STORE
PL01975370;11/10/2015;18;STORE
PL02173815;30/01/2012;7;STORE
PL02314397;11/03/2014;61;WEB
PL02353040;02/04/2013;28;STORE
PL03425670;18/05/2016;35;WEB
PL03519660;10/08/2014;31;WEB
PL03549748;12/08/2015;20;STORE
PL04071120;16/01/2017;45;STORE
PL04206066;24/02/2016;72;STORE
PL04319277;06/04/2014;5;WEB
PL04324509;31/03/2015;33;PHONE
PL04757526;05/09/2015;48;PHONE
PL04809955;08/09/2016;8;PHONE
PL05019470;06/12/2015;53;PHONE
PM00297856;07/06/2001;6;WEB
PM00311844;04/10/2003;14;WEB
PM00339417;23/12/2009;36;WEB
PM00353002;21/02/2003;3;WEB
PM00386211;18/03/2006;20;WEB
PM00391645;16/06/2007;10;WEB
PM00391846;09/11/2011;20;STORE
PM00394362;26/02/2006;13;WEB
PM00394563;22/04/2002;13;WEB
PM00405431;15/04/2010;23;STORE
PM00405633;04/02/2004;23;WEB
PM00421935;20/01/2002;36;WEB
PM00435721;22/03/2002;44;WEB
PM00441357;07/09/2004;47;WEB
PM00783302;27/02/2011;13;WEB
PM00984464;30/04/2009;70;WEB
PM00984666;09/02/2010;70;WEB
PM01028541;06/04/2011;65;PHONE
PM01031258;05/10/2015;12;WEB
PM01050680;27/08/2012;26;PHONE
PM01061951;14/12/2002;33;WEB
PM01078253;12/05/2004;49;STORE
PM01100392;12/04/2006;35;MEMBER_GET_MEMBER
PM01398059;07/07/2003;24;WEB
PM01398261;01/05/2009;75;STORE
PM01527773;29/04/2011;10;STORE
PM01797868;01/09/2011;42;STORE
PM01825642;08/08/2016;32;STORE
PM02145247;02/01/2015;29;STORE
PM02239036;17/02/2013;14;STORE
PM02299616;06/03/2014;30;WEB
PM02489910;09/06/2012;66;STORE
PM02958852;25/12/2014;57;WEB
PM03096717;05/02/2014;60;STORE
PM03204091;12/03/2013;48;STORE
PM03204292;03/03/2015;10;WEB
PM03275740;08/03/2018;30;STORE
PM03540602;25/07/2017;47;STORE
PM03717110;03/09/2018;59;STORE
PM03829917;27/10/2015;68;PHONE
PM03879831;19/12/2013;15;PHONE
PM04133220;21/02/2014;29;PHONE
PM04251865;18/02/2019;47;PHONE
PM04406233;25/03/2019;47;PHONE
PM04453228;13/04/2018;25;WEB
PM04563722;04/06/2015;68;WEB
PM04861188;30/09/2015;22;STORE
PN00266572;06/09/2004;12;PHONE
PN00324435;12/03/2007;1;WEB
PN00324636;24/04/2003;1;WEB
PN00352209;15/05/2004;3;PHONE
PN00360562;04/08/2002;19;WEB
PN00371631;01/12/2007;48;WEB
PN00404437;20/04/2002;23;WEB
PN00429293;07/08/2004;27;WEB
PN00834535;14/07/2013;13;STORE
PN00947746;04/09/2012;36;WEB
PN01008326;05/05/2003;52;WEB
PN01019395;15/01/2001;34;WEB
PN01027748;19/01/2004;4;WEB
PN01038817;19/10/2015;6;WEB
PN01049685;19/03/2013;9;WEB
PN01049887;25/05/2003;9;WEB
PN01068906;29/03/2011;58;WEB
PN01110265;04/02/2013;37;WEB
PN01322698;11/02/2013;4;STORE
PN01397065;06/10/2006;24;WEB
PN01529496;29/03/2016;76;STORE
PN01998237;07/11/2015;30;WEB
PN02180178;21/01/2014;36;STORE
PN02560968;01/08/2015;17;STORE
PN02605044;03/09/2012;68;WEB
PN02767765;16/10/2013;17;STORE
PN03087370;14/01/2017;47;STORE
PN03230669;26/02/2017;51;STORE
PN03837275;26/10/2016;42;WEB
PN03919994;28/11/2018;18;STORE
PN04110288;09/02/2015;44;WEB
PN04137861;14/02/2015;33;STORE
PN04226014;02/03/2016;34;WEB
PN04248355;07/03/2016;1;PHONE
PN04308733;10/03/2018;11;PHONE
PN04444083;21/04/2016;20;PHONE
PN04474373;28/04/2016;1;PHONE
PN04868747;14/09/2018;40;PHONE
PN04976121;10/11/2014;11;PHONE
PO00312572;28/10/2008;11;WEB
PO00312773;21/12/2004;11;WEB
PO00395291;31/12/2002;13;WEB
PO00403442;17/01/2002;11;WEB
PO00406360;04/11/2004;23;WEB
PO00406562;19/03/2004;42;WEB
PO00869667;03/03/2007;26;PHONE
PO00905391;28/11/2011;58;WEB
PO00968688;13/06/2004;64;WEB
PO00993746;04/03/2001;41;WEB
PO01013168;01/08/2005;7;WEB
PO01018602;15/11/2005;34;WEB
PO01026954;02/12/2013;60;WEB
PO01057244;15/09/2014;43;STORE
PO01068112;06/09/2002;56;WEB
PO01109673;14/04/2001;13;WEB
PO01252771;23/01/2014;56;WEB
PO01346559;18/02/2013;30;WEB
PO01393353;01/08/2001;38;WEB
PO01393554;12/06/2005;38;WEB
PO01878597;31/08/2015;36;STORE
PO02342106;06/04/2012;7;WEB
PO02446964;29/04/2015;30;PHONE
PO02631421;04/09/2013;7;WEB
PO02664428;30/08/2015;12;STORE
PO02918220;23/11/2017;10;STORE
PO03359388;08/04/2018;60;PHONE
PO03615696;28/08/2015;64;WEB
PO03671044;10/09/2015;33;STORE
PO03839199;15/10/2018;60;STORE
PO04434937;18/04/2016;26;PHONE
PO04456874;07/04/2019;40;STORE
PO04583670;02/06/2017;42;PHONE
PO04583871;22/06/2014;13;PHONE
PO04828908;02/09/2018;36;STORE
PO05033190;12/12/2015;29;WEB
PP00297791;12/04/2005;6;WEB
PP00311779;12/12/2011;14;STORE
PP00325565;22/08/2007;11;WEB
PP00339150;17/01/2002;36;STORE
PP00339352;30/12/2001;36;WEB
PP00344584;13/06/2004;21;WEB
PP00353138;24/07/2002;3;WEB
PP00361289;31/01/2004;48;WEB
PP00361491;11/01/2006;48;WEB
PP00366723;09/04/2002;61;STORE
PP00402649;07/01/2010;30;WEB
PP00405567;08/12/2004;23;WEB
PP00430423;14/10/2008;47;STORE
PP00435656;25/03/2009;44;WEB
PP00435857;26/01/2007;15;WEB
PP00750028;14/08/2008;47;WEB
PP00874107;02/08/2014;57;STORE
PP00992550;19/06/2002;41;WEB
PP01050816;22/02/2002;26;WEB
PP01061684;17/09/2005;45;WEB
PP01067118;28/09/2004;59;WEB
PP01130415;07/01/2012;39;WEB
PP01499933;09/04/2013;75;STORE
PP01946938;21/10/2011;55;WEB
PP01957605;17/10/2012;35;STORE
PP01965957;03/10/2015;42;STORE
PP02216831;16/01/2017;18;STORE
PP02409842;03/04/2016;5;STORE
PP02498398;23/06/2012;48;WEB
PP02553544;30/07/2015;50;STORE
PP03314519;21/04/2013;13;STORE
PP03358595;14/04/2017;35;STORE
PP03397238;23/04/2018;24;WEB
PP03546172;17/08/2014;2;WEB
PP03639759;21/08/2017;38;STORE
PP03653344;13/09/2014;7;WEB
PP04036851;02/01/2018;60;PHONE
PP04050436;06/01/2018;47;PHONE
PP04265586;20/02/2019;11;STORE
PP04273737;27/02/2018;51;PHONE
PP04458798;03/05/2015;11;STORE
PP04494522;17/05/2014;5;WEB
PP04607733;03/07/2018;47;WEB
PP04836266;22/09/2015;40;PHONE
PP04919187;25/09/2018;81;WEB
PQ00296997;10/02/2002;6;WEB
PQ00324369;19/03/2009;1;WEB
PQ00343791;06/06/2004;21;WEB
PQ00343992;28/04/2009;21;WEB
PQ00360496;15/01/2006;48;PHONE
PQ00368445;13/05/2014;25;WEB
PQ00396018;26/05/2003;13;WEB
PQ00404371;17/03/2002;23;WEB
PQ00407088;11/05/2006;36;WEB
PQ00429428;02/05/2001;27;STORE
PQ00434661;30/01/2004;50;WEB
PQ00440296;13/01/2006;47;WEB
PQ00801664;24/05/2015;17;STORE
PQ00986121;14/10/2012;22;WEB
PQ01019329;09/02/2003;34;WEB
PQ01019531;21/02/2004;34;WEB
PQ01068840;03/01/2011;56;WEB
PQ01396999;14/09/2007;24;STORE
PQ02279335;21/02/2015;36;STORE
PQ02356620;18/03/2016;23;WEB
PQ02610412;06/09/2012;4;STORE
PQ02908080;16/12/2013;36;STORE
PQ03092738;28/01/2015;64;STORE
PQ03131381;22/01/2018;77;STORE
PQ03360317;15/04/2017;20;WEB
PQ03387890;07/05/2015;60;PHONE
PQ03465175;08/07/2013;26;PHONE
PQ04135078;27/01/2018;14;PHONE
PQ04195658;16/02/2017;21;WEB
PQ04215080;13/02/2018;44;STORE
PQ04344593;11/04/2014;33;STORE
PQ04485376;14/04/2019;11;PHONE
PQ04741684;01/09/2015;78;STORE
PQ05006345;25/11/2016;3;PHONE
PR00312506;08/11/2005;1;WEB
PR00403376;08/11/2002;11;WEB
PR00406295;20/09/2005;42;WEB
PR00414446;11/04/2004;54;WEB
PR00428232;25/05/2007;17;WEB
PR00455805;29/09/2008;68;WEB
PR00795034;11/06/2004;37;WEB
PR00800669;21/06/2010;1;WEB
PR00863966;18/07/2007;40;WEB
PR00908043;23/08/2011;50;WEB
PR00968623;08/09/2011;57;WEB
PR00993479;13/01/2003;41;WEB
PR01026687;01/02/2014;60;STORE
PR01040272;08/01/2003;46;WEB
PR01054059;14/01/2004;66;WEB
PR01070965;25/11/2014;45;WEB
PR01109205;29/12/2006;28;WEB
PR01109406;03/01/2001;13;WEB
PR01393287;29/11/2001;38;STORE
PR01423577;14/03/2013;20;STORE
PR01862028;19/09/2011;44;WEB
PR01983591;12/11/2011;6;STORE
PR01991742;17/11/2011;20;STORE
PR02107468;21/12/2014;3;STORE
PR02342040;19/03/2015;19;STORE
PR02973502;04/01/2014;15;STORE
PR03221659;02/03/2016;48;WEB
PR03409035;15/05/2015;49;WEB
PR03486320;10/07/2017;35;STORE
PR03535830;13/08/2014;50;PHONE
PR03797572;13/10/2015;56;WEB
PR03888644;08/12/2015;1;STORE
PR03897198;22/12/2013;25;PHONE
PR03976998;31/12/2015;54;WEB
PR04065353;28/01/2015;18;STORE
PR04092926;16/01/2018;82;WEB
PR04509238;25/04/2018;39;WEB
PR04534094;23/05/2015;56;PHONE
PR04889624;11/09/2019;26;PHONE
PR04925348;28/09/2018;56;STORE
PR04952921;18/10/2016;20;WEB
PS00339084;25/04/2010;36;WEB
PS00353072;04/02/2007;3;WEB
PS00361223;25/03/2004;48;WEB
PS00366657;06/12/2004;61;WEB
PS00385878;10/06/2006;20;WEB
PS00391513;08/02/2003;10;WEB
PS00391715;26/03/2005;10;WEB
PS00394432;06/05/2004;13;WEB
PS00396947;20/08/2008;13;WEB
PS00402381;27/02/2003;30;WEB
PS00405300;04/05/2011;42;STORE
PS00435791;24/04/2007;44;WEB
PS00454810;10/02/2002;68;WEB
PS00455012;23/12/2002;68;WEB
